Week_Start,Category,Units_Sold,Unit_Price_EUR,Revenue_EUR,Stock_Start,Stock_End,Supplier_Delay_Days,Demand_Spike,Out_of_Stock,Notes
2021-07-05,Adult Dry Cough Syrup,14,7.0,98.0,20,10,2.3,No,No,
2021-07-05,Children's Productive Cough Syrup,6,5.94,35.64,8,3,1.5,No,No,
2021-07-05,Children's Dry Cough Syrup,10,6.41,64.1,11,1,2.3,No,No,
2021-07-05,Cough Lozenges,34,3.26,110.84,49,22,1.0,No,No,
2021-07-05,Antibiotic Prescriptions,13,8.87,115.31,21,9,1.0,No,No,
2021-07-05,Vitamins & Supplements,26,11.37,295.62,37,13,1.9,No,No,
2021-07-05,Simple Masks,32,0.67,21.44,48,22,3.2,Yes,No,COVID-related demand spike
2021-07-05,KN95/FFP2 Masks,16,1.35,21.6,21,8,2.4,Yes,No,COVID-related demand spike
2021-07-05,Antiseptic / Alcohol,21,4.26,89.46,24,5,2.9,Yes,No,COVID-related demand spike
2021-07-05,Hand Gloves,8,5.76,46.08,11,3,2.2,Yes,No,
2021-07-05,COVID Self Tests,1,4.92,4.92,3,2,2.5,Yes,No,COVID-related demand spike
2021-07-05,Pharmacy COVID Test Service,0,15.14,0.0,3,3,3.6,Yes,No,
2021-07-12,Adult Productive Cough Syrup,24,6.81,163.44,33,12,0.9,No,No,
2021-07-12,Adult Dry Cough Syrup,15,6.97,104.55,22,10,2.0,No,No,
2021-07-12,Children's Productive Cough Syrup,12,5.85,70.2,17,8,2.0,No,No,
2021-07-12,Children's Dry Cough Syrup,10,6.17,61.7,11,2,1.4,No,No,
2021-07-12,Cough Lozenges,23,3.22,74.06,29,6,2.3,No,No,
2021-07-12,Antibiotic Prescriptions,11,8.67,95.37,15,5,2.1,No,No,
2021-07-12,Vitamins & Supplements,25,11.54,288.5,37,14,1.6,No,No,
2021-07-12,Simple Masks,25,0.65,16.25,41,21,3.4,Yes,No,COVID-related demand spike
2021-07-12,KN95/FFP2 Masks,18,1.42,25.56,19,3,3.4,Yes,No,COVID-related demand spike
2021-07-12,Antiseptic / Alcohol,19,4.22,80.18,26,7,2.7,Yes,No,COVID-related demand spike
2021-07-12,Hand Gloves,13,5.54,72.02,21,10,3.7,Yes,No,
2021-07-12,COVID Self Tests,3,4.9,14.7,5,3,2.5,Yes,No,COVID-related demand spike
2021-07-12,Pharmacy COVID Test Service,0,14.86,0.0,3,3,2.8,Yes,No,
2021-07-19,Adult Productive Cough Syrup,18,7.0,126.0,28,10,1.5,No,No,
2021-07-19,Adult Dry Cough Syrup,20,7.45,149.0,33,16,0.7,No,No,
2021-07-19,Children's Productive Cough Syrup,9,5.97,53.73,13,4,1.9,No,No,
2021-07-19,Children's Dry Cough Syrup,7,6.29,44.03,11,6,1.3,No,No,
2021-07-19,Cough Lozenges,22,3.18,69.96,29,12,2.4,No,No,
2021-07-19,Antibiotic Prescriptions,8,8.34,66.72,12,5,1.8,No,No,
2021-07-19,Vitamins & Supplements,24,11.13,267.12,39,19,1.7,No,No,
2021-07-19,Simple Masks,25,0.64,16.0,32,12,1.3,Yes,No,COVID-related demand spike
2021-07-19,KN95/FFP2 Masks,16,1.4,22.4,22,9,3.6,Yes,No,COVID-related demand spike
2021-07-19,Antiseptic / Alcohol,30,4.22,126.6,48,20,5.1,Yes,No,COVID-related demand spike
2021-07-19,Hand Gloves,14,5.36,75.04,15,2,2.8,Yes,Yes,
2021-07-19,COVID Self Tests,1,4.9,4.9,3,3,3.4,Yes,No,COVID-related demand spike
2021-07-19,Pharmacy COVID Test Service,0,15.33,0.0,3,3,3.4,Yes,No,
2021-07-26,Adult Productive Cough Syrup,18,6.85,123.3,19,4,0.5,No,No,
2021-07-26,Adult Dry Cough Syrup,14,6.96,97.44,15,1,2.2,No,No,
2021-07-26,Children's Productive Cough Syrup,16,6.05,96.8,19,6,1.1,No,No,
2021-07-26,Children's Dry Cough Syrup,8,6.32,50.56,12,6,2.4,No,No,
2021-07-26,Cough Lozenges,27,3.31,89.37,40,18,1.7,No,No,
2021-07-26,Antibiotic Prescriptions,11,8.73,96.03,14,4,0.3,No,No,
2021-07-26,Vitamins & Supplements,12,11.93,143.16,15,3,0.9,No,No,
2021-07-26,Simple Masks,22,0.63,13.86,35,17,5.3,Yes,No,COVID-related demand spike
2021-07-26,KN95/FFP2 Masks,14,1.32,18.48,15,1,1.4,Yes,No,COVID-related demand spike
2021-07-26,Antiseptic / Alcohol,18,4.21,75.78,27,12,0.1,Yes,No,COVID-related demand spike
2021-07-26,Hand Gloves,12,5.74,68.88,19,10,1.2,Yes,No,
2021-07-26,COVID Self Tests,0,4.79,0.0,3,3,3.1,Yes,No,COVID-related demand spike
2021-07-26,Pharmacy COVID Test Service,0,14.99,0.0,3,3,3.1,Yes,No,
2021-08-02,Adult Productive Cough Syrup,12,6.67,80.04,19,9,0.6,No,No,
2021-08-02,Adult Dry Cough Syrup,8,7.37,58.96,10,4,1.7,No,No,
2021-08-02,Children's Productive Cough Syrup,10,5.91,59.1,12,3,1.7,No,No,
2021-08-02,Children's Dry Cough Syrup,9,6.29,56.61,10,3,2.1,No,No,
2021-08-02,Cough Lozenges,29,3.19,92.51,40,16,2.0,No,No,
2021-08-02,Antibiotic Prescriptions,12,8.22,98.64,19,8,1.1,No,No,
2021-08-02,Vitamins & Supplements,24,11.35,272.4,33,10,0,No,No,
2021-08-02,Simple Masks,33,0.65,21.45,43,16,2.7,Yes,No,COVID-related demand spike
2021-08-02,KN95/FFP2 Masks,20,1.41,28.2,29,13,2.1,Yes,No,COVID-related demand spike
2021-08-02,Antiseptic / Alcohol,24,4.19,100.56,32,13,3.6,Yes,No,COVID-related demand spike
2021-08-02,Hand Gloves,10,5.75,57.5,13,5,2.8,Yes,No,
2021-08-02,COVID Self Tests,0,4.74,0.0,3,3,2.5,Yes,No,COVID-related demand spike
2021-08-02,Pharmacy COVID Test Service,1,14.67,14.67,3,2,3.8,Yes,No,
2021-08-09,Adult Productive Cough Syrup,19,6.82,129.58,24,6,0.1,No,No,
2021-08-09,Adult Dry Cough Syrup,14,7.1,99.4,18,6,2.4,No,No,
2021-08-09,Children's Productive Cough Syrup,9,5.72,51.48,11,3,1.2,No,No,
2021-08-09,Children's Dry Cough Syrup,9,5.99,53.91,10,1,1.6,No,No,
2021-08-09,Cough Lozenges,19,3.17,60.23,27,9,2.0,No,No,
2021-08-09,Antibiotic Prescriptions,9,8.64,77.76,13,5,3.4,No,No,
2021-08-09,Vitamins & Supplements,21,11.77,247.17,23,3,0.9,No,No,
2021-08-09,Simple Masks,26,0.66,17.16,34,9,2.4,Yes,No,COVID-related demand spike
2021-08-09,KN95/FFP2 Masks,12,1.37,16.44,17,6,2.7,Yes,No,COVID-related demand spike
2021-08-09,Antiseptic / Alcohol,27,4.31,116.37,31,9,1.3,Yes,No,COVID-related demand spike
2021-08-09,Hand Gloves,13,5.52,71.76,18,7,1.6,Yes,No,
2021-08-09,COVID Self Tests,0,4.67,0.0,3,3,1.7,Yes,No,COVID-related demand spike
2021-08-09,Pharmacy COVID Test Service,0,15.23,0.0,3,3,3.2,Yes,No,
2021-08-16,Adult Productive Cough Syrup,13,6.91,89.83,14,3,1.3,No,No,
2021-08-16,Adult Dry Cough Syrup,13,6.87,89.31,17,7,0.7,No,No,
2021-08-16,Children's Productive Cough Syrup,11,5.92,65.12,14,4,1.4,No,No,
2021-08-16,Children's Dry Cough Syrup,10,6.08,60.8,16,7,2.6,No,No,
2021-08-16,Cough Lozenges,25,3.11,77.75,33,13,2.7,No,No,
2021-08-16,Antibiotic Prescriptions,11,8.45,92.95,14,4,1.2,No,No,
2021-08-16,Vitamins & Supplements,29,11.42,331.18,38,14,1.3,No,No,
2021-08-16,Simple Masks,16,0.63,10.08,26,13,1.3,Yes,No,COVID-related demand spike
2021-08-16,KN95/FFP2 Masks,14,1.34,18.76,20,8,1.8,Yes,No,COVID-related demand spike
2021-08-16,Antiseptic / Alcohol,23,4.16,95.68,28,6,4.4,Yes,No,COVID-related demand spike
2021-08-16,Hand Gloves,15,5.35,80.25,24,13,2.4,Yes,No,
2021-08-16,COVID Self Tests,0,4.98,0.0,3,3,3.2,Yes,No,COVID-related demand spike
2021-08-16,Pharmacy COVID Test Service,0,15.0,0.0,3,3,2.0,Yes,No,
2021-08-23,Adult Productive Cough Syrup,20,6.99,139.8,25,8,2.7,No,No,
2021-08-23,Adult Dry Cough Syrup,16,6.9,110.4,17,2,2.1,No,Yes,
2021-08-23,Children's Productive Cough Syrup,8,5.96,47.68,13,6,1.3,No,No,
2021-08-23,Children's Dry Cough Syrup,12,6.14,73.68,18,9,0.4,No,No,
2021-08-23,Cough Lozenges,22,3.24,71.28,27,7,2.5,No,No,
2021-08-23,Antibiotic Prescriptions,12,8.37,100.44,17,6,0.6,No,No,
2021-08-23,Vitamins & Supplements,30,11.61,348.3,47,23,0.9,No,No,
2021-08-23,Simple Masks,21,0.65,13.65,24,4,2.0,Yes,No,COVID-related demand spike
2021-08-23,KN95/FFP2 Masks,11,1.31,14.41,15,7,2.5,Yes,No,COVID-related demand spike
2021-08-23,Antiseptic / Alcohol,22,4.38,96.36,33,17,3.3,Yes,No,COVID-related demand spike
2021-08-23,Hand Gloves,12,5.69,68.28,17,6,0.8,Yes,No,
2021-08-23,COVID Self Tests,0,4.65,0.0,3,3,3.5,Yes,No,COVID-related demand spike
2021-08-23,Pharmacy COVID Test Service,1,14.46,14.46,3,2,3.4,Yes,No,
2021-08-30,Adult Productive Cough Syrup,23,6.98,160.54,30,9,2.8,No,No,
2021-08-30,Adult Dry Cough Syrup,16,7.1,113.6,22,6,2.2,No,No,
2021-08-30,Children's Productive Cough Syrup,10,5.86,58.6,11,1,2.5,No,No,
2021-08-30,Children's Dry Cough Syrup,13,5.98,77.74,14,2,2.7,No,No,
2021-08-30,Cough Lozenges,21,3.14,65.94,35,19,1.2,No,No,
2021-08-30,Antibiotic Prescriptions,12,8.84,106.08,19,9,1.0,No,No,
2021-08-30,Vitamins & Supplements,24,11.17,268.08,31,10,1.7,No,No,
2021-08-30,Simple Masks,24,0.63,15.12,34,16,3.4,Yes,No,COVID-related demand spike
2021-08-30,KN95/FFP2 Masks,17,1.31,22.27,27,11,4.0,Yes,No,COVID-related demand spike
2021-08-30,Antiseptic / Alcohol,23,4.35,100.05,38,15,2.3,Yes,No,COVID-related demand spike
2021-08-30,Hand Gloves,16,5.38,86.08,24,11,3.3,Yes,No,
2021-08-30,COVID Self Tests,0,4.96,0.0,3,3,2.8,Yes,No,COVID-related demand spike
2021-08-30,Pharmacy COVID Test Service,0,14.64,0.0,3,4,3.0,Yes,No,
2021-09-06,Adult Productive Cough Syrup,20,7.05,141.0,32,15,1.4,No,No,
2021-09-06,Adult Dry Cough Syrup,15,6.87,103.05,24,11,1.6,No,No,
2021-09-06,Children's Productive Cough Syrup,9,5.89,53.01,12,5,2.0,No,No,
2021-09-06,Children's Dry Cough Syrup,10,6.12,61.2,15,7,0.1,No,No,
2021-09-06,Cough Lozenges,31,3.1,96.1,32,5,1.6,No,No,
2021-09-06,Antibiotic Prescriptions,16,8.24,131.84,22,7,1.7,No,No,
2021-09-06,Vitamins & Supplements,24,12.03,288.72,26,3,1.6,No,No,
2021-09-06,Simple Masks,35,0.65,22.75,40,6,3.9,Yes,No,COVID-related demand spike
2021-09-06,KN95/FFP2 Masks,19,1.34,25.46,23,7,0.8,Yes,No,COVID-related demand spike
2021-09-06,Antiseptic / Alcohol,25,4.37,109.25,40,19,2.0,Yes,No,COVID-related demand spike
2021-09-06,Hand Gloves,14,5.68,79.52,16,4,2.0,Yes,No,
2021-09-06,COVID Self Tests,1,4.77,4.77,3,2,2.1,Yes,Yes,COVID-related demand spike
2021-09-06,Pharmacy COVID Test Service,1,14.7,14.7,3,2,3.8,Yes,No,
2021-09-13,Adult Productive Cough Syrup,18,6.94,124.92,20,5,1.8,No,No,
2021-09-13,Adult Dry Cough Syrup,21,7.18,150.78,23,4,1.7,No,No,
2021-09-13,Children's Productive Cough Syrup,12,5.94,71.28,19,8,2.5,No,No,
2021-09-13,Children's Dry Cough Syrup,12,6.33,75.96,15,4,2.3,No,No,
2021-09-13,Cough Lozenges,27,3.29,88.83,30,6,0,No,No,
2021-09-13,Antibiotic Prescriptions,17,8.71,148.07,27,13,1.9,No,No,
2021-09-13,Vitamins & Supplements,24,11.57,277.68,34,13,0.2,No,No,
2021-09-13,Simple Masks,28,0.68,19.04,46,25,4.0,Yes,No,COVID-related demand spike
2021-09-13,KN95/FFP2 Masks,18,1.4,25.2,19,4,1.8,Yes,No,COVID-related demand spike
2021-09-13,Antiseptic / Alcohol,20,4.25,85.0,33,18,3.9,Yes,No,COVID-related demand spike
2021-09-13,Hand Gloves,13,5.6,72.8,17,7,2.2,Yes,No,
2021-09-13,COVID Self Tests,0,4.73,0.0,3,4,3.7,Yes,No,COVID-related demand spike
2021-09-13,Pharmacy COVID Test Service,0,14.68,0.0,3,3,2.4,Yes,No,
2021-09-20,Adult Productive Cough Syrup,21,6.89,144.69,22,4,1.8,No,No,
2021-09-20,Adult Dry Cough Syrup,21,7.27,152.67,33,12,1.2,No,No,
2021-09-20,Children's Productive Cough Syrup,6,6.02,36.12,6,1,0.9,No,Yes,
2021-09-20,Children's Dry Cough Syrup,12,6.5,78.0,16,6,2.3,No,No,
2021-09-20,Cough Lozenges,28,3.15,88.2,34,9,1.7,No,No,
2021-09-20,Antibiotic Prescriptions,12,8.17,98.04,19,9,1.2,No,No,
2021-09-20,Vitamins & Supplements,40,11.07,442.8,64,35,2.0,Yes,No,Higher immunity-support demand
2021-09-20,Simple Masks,27,0.65,17.55,33,11,3.5,Yes,No,COVID-related demand spike
2021-09-20,KN95/FFP2 Masks,20,1.32,26.4,32,18,4.6,Yes,No,COVID-related demand spike
2021-09-20,Antiseptic / Alcohol,16,4.24,67.84,21,8,2.2,Yes,No,COVID-related demand spike
2021-09-20,Hand Gloves,14,5.32,74.48,20,7,2.8,Yes,No,
2021-09-20,COVID Self Tests,0,4.88,0.0,3,3,3.6,Yes,No,COVID-related demand spike
2021-09-20,Pharmacy COVID Test Service,1,14.91,14.91,3,2,3.4,Yes,No,
2021-09-27,Adult Productive Cough Syrup,16,6.54,104.64,17,4,2.4,No,No,
2021-09-27,Adult Dry Cough Syrup,18,7.15,128.7,23,7,1.4,No,No,
2021-09-27,Children's Productive Cough Syrup,11,6.01,66.11,16,7,1.0,No,No,
2021-09-27,Children's Dry Cough Syrup,8,6.51,52.08,10,3,1.8,No,No,
2021-09-27,Cough Lozenges,29,3.18,92.22,37,13,2.6,No,No,
2021-09-27,Antibiotic Prescriptions,12,8.22,98.64,14,4,2.4,No,No,
2021-09-27,Vitamins & Supplements,18,12.06,217.08,25,8,1.4,No,No,
2021-09-27,Simple Masks,28,0.68,19.04,42,16,2.8,Yes,No,COVID-related demand spike
2021-09-27,KN95/FFP2 Masks,21,1.35,28.35,22,2,3.9,Yes,No,COVID-related demand spike
2021-09-27,Antiseptic / Alcohol,26,4.08,106.08,40,17,0.6,Yes,No,COVID-related demand spike
2021-09-27,Hand Gloves,12,5.54,66.48,19,8,2.9,Yes,No,
2021-09-27,COVID Self Tests,0,4.65,0.0,3,3,1.8,Yes,No,COVID-related demand spike
2021-09-27,Pharmacy COVID Test Service,1,14.87,14.87,3,2,2.3,Yes,No,
2021-10-04,Adult Productive Cough Syrup,19,6.72,127.68,21,5,2.4,No,No,
2021-10-04,Adult Dry Cough Syrup,16,6.87,109.92,19,6,1.4,No,No,
2021-10-04,Children's Productive Cough Syrup,13,6.04,78.52,14,1,2.1,No,No,
2021-10-04,Children's Dry Cough Syrup,9,6.45,58.05,12,5,0.3,No,No,
2021-10-04,Cough Lozenges,35,3.23,113.05,50,19,0.8,No,No,
2021-10-04,Antibiotic Prescriptions,17,8.5,144.5,25,10,1.3,No,No,
2021-10-04,Vitamins & Supplements,19,11.97,227.43,21,3,0,No,No,
2021-10-04,Simple Masks,21,0.65,13.65,22,5,1.1,Yes,No,COVID-related demand spike
2021-10-04,KN95/FFP2 Masks,14,1.31,18.34,23,10,3.2,Yes,No,COVID-related demand spike
2021-10-04,Antiseptic / Alcohol,28,4.39,122.92,30,3,0.4,Yes,No,COVID-related demand spike
2021-10-04,Hand Gloves,15,5.58,83.7,22,7,4.0,Yes,No,
2021-10-04,COVID Self Tests,1,4.83,4.83,3,2,3.2,Yes,Yes,COVID-related demand spike
2021-10-04,Pharmacy COVID Test Service,0,14.85,0.0,3,3,3.8,Yes,No,
2021-10-11,Adult Productive Cough Syrup,18,7.03,126.54,23,6,1.9,No,No,
2021-10-11,Adult Dry Cough Syrup,15,7.05,105.75,22,11,0,No,No,
2021-10-11,Children's Productive Cough Syrup,11,5.9,64.9,16,5,0.9,No,No,
2021-10-11,Children's Dry Cough Syrup,12,6.46,77.52,14,4,1.5,No,No,
2021-10-11,Cough Lozenges,18,3.13,56.34,23,6,1.0,No,No,
2021-10-11,Antibiotic Prescriptions,15,8.21,123.15,21,6,0.9,No,No,
2021-10-11,Vitamins & Supplements,27,11.44,308.88,38,17,2.2,No,No,
2021-10-11,Simple Masks,20,0.65,13.0,26,10,1.1,Yes,No,COVID-related demand spike
2021-10-11,KN95/FFP2 Masks,17,1.39,23.63,26,10,2.6,Yes,No,COVID-related demand spike
2021-10-11,Antiseptic / Alcohol,20,4.41,88.2,30,12,4.2,Yes,No,COVID-related demand spike
2021-10-11,Hand Gloves,13,5.41,70.33,17,4,3.5,Yes,No,
2021-10-11,COVID Self Tests,0,4.83,0.0,3,3,2.5,Yes,No,COVID-related demand spike
2021-10-11,Pharmacy COVID Test Service,0,15.1,0.0,3,3,4.2,Yes,No,
2021-10-18,Adult Productive Cough Syrup,22,7.0,154.0,36,20,1.6,No,No,
2021-10-18,Adult Dry Cough Syrup,16,7.4,118.4,20,5,0.9,No,No,
2021-10-18,Children's Productive Cough Syrup,16,5.93,94.88,18,2,0.7,No,No,
2021-10-18,Children's Dry Cough Syrup,13,6.15,79.95,14,1,2.6,No,No,
2021-10-18,Cough Lozenges,26,3.16,82.16,37,11,1.2,No,No,
2021-10-18,Antibiotic Prescriptions,8,8.85,70.8,12,4,1.1,No,No,
2021-10-18,Vitamins & Supplements,27,11.98,323.46,42,15,1.2,No,No,
2021-10-18,Simple Masks,22,0.68,14.96,36,19,1.4,Yes,No,COVID-related demand spike
2021-10-18,KN95/FFP2 Masks,20,1.32,26.4,30,15,1.7,Yes,No,COVID-related demand spike
2021-10-18,Antiseptic / Alcohol,22,4.29,94.38,35,17,2.8,Yes,No,COVID-related demand spike
2021-10-18,Hand Gloves,13,5.53,71.89,19,7,0,Yes,No,
2021-10-18,COVID Self Tests,0,5.0,0.0,3,3,3.1,Yes,No,COVID-related demand spike
2021-10-18,Pharmacy COVID Test Service,0,14.49,0.0,3,3,2.2,Yes,No,
2021-10-25,Adult Productive Cough Syrup,23,6.69,153.87,29,7,0.8,No,No,
2021-10-25,Adult Dry Cough Syrup,13,7.09,92.17,19,8,1.5,No,No,
2021-10-25,Children's Productive Cough Syrup,10,5.94,59.4,12,4,0.7,No,No,
2021-10-25,Children's Dry Cough Syrup,10,6.36,63.6,12,3,1.5,No,No,
2021-10-25,Cough Lozenges,32,3.2,102.4,52,27,1.2,No,No,
2021-10-25,Antibiotic Prescriptions,14,8.58,120.12,18,5,1.4,No,No,
2021-10-25,Vitamins & Supplements,31,12.02,372.62,45,22,3.5,No,No,
2021-10-25,Simple Masks,35,0.66,23.1,55,24,2.0,Yes,No,COVID-related demand spike
2021-10-25,KN95/FFP2 Masks,20,1.32,26.4,28,11,1.4,Yes,No,COVID-related demand spike
2021-10-25,Antiseptic / Alcohol,31,4.34,134.54,42,12,3.5,Yes,No,COVID-related demand spike
2021-10-25,Hand Gloves,15,5.68,85.2,21,9,4.5,Yes,No,
2021-10-25,COVID Self Tests,0,4.71,0.0,3,3,4.8,Yes,No,COVID-related demand spike
2021-10-25,Pharmacy COVID Test Service,0,14.48,0.0,3,3,2.5,Yes,No,
2021-11-01,Adult Productive Cough Syrup,26,6.64,172.64,36,16,0.7,No,No,
2021-11-01,Adult Dry Cough Syrup,19,6.89,130.91,29,10,1.3,No,No,
2021-11-01,Children's Productive Cough Syrup,20,5.86,117.2,22,4,1.1,Yes,No,
2021-11-01,Children's Dry Cough Syrup,15,6.06,90.9,24,12,3.2,No,No,
2021-11-01,Cough Lozenges,44,3.1,136.4,55,16,1.6,No,No,
2021-11-01,Antibiotic Prescriptions,19,8.76,166.44,22,7,1.5,No,No,
2021-11-01,Vitamins & Supplements,41,11.48,470.68,53,20,0.8,Yes,No,Higher immunity-support demand
2021-11-01,Simple Masks,28,0.63,17.64,42,21,2.4,Yes,No,COVID-related demand spike
2021-11-01,KN95/FFP2 Masks,18,1.4,25.2,29,16,3.1,Yes,No,COVID-related demand spike
2021-11-01,Antiseptic / Alcohol,21,4.11,86.31,26,7,3.1,Yes,No,COVID-related demand spike
2021-11-01,Hand Gloves,5,5.33,26.65,7,2,1.6,Yes,No,
2021-11-01,COVID Self Tests,2,4.72,9.44,3,1,1.7,Yes,Yes,COVID-related demand spike
2021-11-01,Pharmacy COVID Test Service,0,14.99,0.0,3,3,2.3,Yes,No,
2021-11-08,Adult Productive Cough Syrup,20,6.56,131.2,24,8,1.3,No,No,
2021-11-08,Adult Dry Cough Syrup,22,6.9,151.8,32,13,2.6,No,No,
2021-11-08,Children's Productive Cough Syrup,14,5.85,81.9,21,8,2.0,No,No,
2021-11-08,Children's Dry Cough Syrup,19,6.24,118.56,30,12,3.2,No,No,
2021-11-08,Cough Lozenges,33,3.19,105.27,52,20,1.1,No,No,
2021-11-08,Antibiotic Prescriptions,15,8.79,131.85,22,8,1.3,No,No,
2021-11-08,Vitamins & Supplements,37,11.15,412.55,55,25,2.5,Yes,No,Higher immunity-support demand
2021-11-08,Simple Masks,22,0.67,14.74,33,11,1.3,Yes,No,COVID-related demand spike
2021-11-08,KN95/FFP2 Masks,20,1.41,28.2,32,16,3.1,Yes,No,COVID-related demand spike
2021-11-08,Antiseptic / Alcohol,31,4.13,128.03,39,11,3.7,Yes,No,COVID-related demand spike
2021-11-08,Hand Gloves,14,5.77,80.78,20,9,2.6,Yes,No,
2021-11-08,COVID Self Tests,1,4.73,4.73,3,2,4.3,Yes,No,COVID-related demand spike
2021-11-08,Pharmacy COVID Test Service,2,14.7,29.4,3,1,2.7,Yes,No,
2021-11-15,Adult Productive Cough Syrup,27,6.65,179.55,28,4,1.7,No,No,
2021-11-15,Adult Dry Cough Syrup,31,7.04,218.24,36,7,1.3,Yes,No,
2021-11-15,Children's Productive Cough Syrup,11,6.0,66.0,13,4,2.5,No,No,
2021-11-15,Children's Dry Cough Syrup,15,6.09,91.35,21,7,0.7,No,No,
2021-11-15,Cough Lozenges,33,3.33,109.89,44,15,0.8,No,No,
2021-11-15,Antibiotic Prescriptions,17,8.76,148.92,20,4,2.2,No,No,
2021-11-15,Vitamins & Supplements,32,11.58,370.56,46,18,2.8,Yes,No,Higher immunity-support demand
2021-11-15,Simple Masks,20,0.63,12.6,29,11,1.5,Yes,No,COVID-related demand spike
2021-11-15,KN95/FFP2 Masks,9,1.36,12.24,14,6,1.9,Yes,No,COVID-related demand spike
2021-11-15,Antiseptic / Alcohol,27,4.38,118.26,34,9,2.2,Yes,No,COVID-related demand spike
2021-11-15,Hand Gloves,14,5.55,77.7,15,3,2.0,Yes,No,
2021-11-15,COVID Self Tests,0,4.69,0.0,3,4,2.1,Yes,No,COVID-related demand spike
2021-11-15,Pharmacy COVID Test Service,0,15.32,0.0,3,3,2.2,Yes,No,
2021-11-22,Adult Productive Cough Syrup,30,6.73,201.9,48,25,0,No,No,
2021-11-22,Adult Dry Cough Syrup,20,7.38,147.6,28,13,2.2,No,No,
2021-11-22,Children's Productive Cough Syrup,18,5.89,106.02,26,12,0.4,No,No,
2021-11-22,Children's Dry Cough Syrup,15,6.29,94.35,16,1,1.1,No,No,
2021-11-22,Cough Lozenges,45,3.31,148.95,50,12,2.8,No,No,
2021-11-22,Antibiotic Prescriptions,14,8.19,114.66,17,6,2.1,No,No,
2021-11-22,Vitamins & Supplements,27,11.66,314.82,33,11,1.8,Yes,No,Higher immunity-support demand
2021-11-22,Simple Masks,15,0.63,9.45,22,8,1.6,Yes,No,COVID-related demand spike
2021-11-22,KN95/FFP2 Masks,9,1.33,11.97,11,3,4.0,Yes,No,COVID-related demand spike
2021-11-22,Antiseptic / Alcohol,24,4.06,97.44,35,16,3.4,Yes,No,COVID-related demand spike
2021-11-22,Hand Gloves,12,5.58,66.96,13,3,0,Yes,No,
2021-11-22,COVID Self Tests,1,5.02,5.02,3,2,2.3,Yes,No,COVID-related demand spike
2021-11-22,Pharmacy COVID Test Service,0,14.98,0.0,3,3,2.2,Yes,No,
2021-11-29,Adult Productive Cough Syrup,36,6.68,240.48,39,10,2.2,Yes,No,
2021-11-29,Adult Dry Cough Syrup,24,7.16,171.84,37,14,1.3,No,No,
2021-11-29,Children's Productive Cough Syrup,14,6.05,84.7,22,10,1.3,No,No,
2021-11-29,Children's Dry Cough Syrup,17,6.16,104.72,26,13,0.3,No,No,
2021-11-29,Cough Lozenges,27,3.35,90.45,28,5,2.0,No,No,
2021-11-29,Antibiotic Prescriptions,17,8.55,145.35,23,7,1.3,No,No,
2021-11-29,Vitamins & Supplements,23,11.83,272.09,27,7,1.5,Yes,No,Higher immunity-support demand
2021-11-29,Simple Masks,22,0.63,13.86,24,4,2.6,Yes,No,COVID-related demand spike
2021-11-29,KN95/FFP2 Masks,20,1.42,28.4,25,8,2.2,Yes,No,COVID-related demand spike
2021-11-29,Antiseptic / Alcohol,23,4.29,98.67,35,12,0.7,Yes,No,COVID-related demand spike
2021-11-29,Hand Gloves,13,5.66,73.58,15,4,2.2,Yes,No,
2021-11-29,COVID Self Tests,0,4.96,0.0,3,3,1.6,Yes,No,COVID-related demand spike
2021-11-29,Pharmacy COVID Test Service,0,14.48,0.0,3,3,3.3,Yes,No,
2021-12-06,Adult Productive Cough Syrup,24,7.12,170.88,39,17,1.1,No,No,
2021-12-06,Adult Dry Cough Syrup,20,6.92,138.4,31,12,1.1,No,No,
2021-12-06,Children's Productive Cough Syrup,13,5.92,76.96,16,5,1.0,No,No,
2021-12-06,Children's Dry Cough Syrup,17,6.26,106.42,22,8,2.1,No,No,
2021-12-06,Cough Lozenges,31,3.11,96.41,37,7,2.7,No,No,
2021-12-06,Antibiotic Prescriptions,16,8.54,136.64,23,10,2.3,No,No,
2021-12-06,Vitamins & Supplements,45,11.35,510.75,57,21,3.2,Yes,No,Higher immunity-support demand
2021-12-06,Simple Masks,21,0.64,13.44,29,10,3.4,Yes,No,COVID-related demand spike
2021-12-06,KN95/FFP2 Masks,19,1.39,26.41,30,14,4.9,Yes,No,COVID-related demand spike
2021-12-06,Antiseptic / Alcohol,23,4.37,100.51,26,7,1.8,Yes,No,COVID-related demand spike
2021-12-06,Hand Gloves,14,5.6,78.4,22,8,1.8,Yes,No,
2021-12-06,COVID Self Tests,0,4.91,0.0,3,3,2.8,Yes,No,COVID-related demand spike
2021-12-06,Pharmacy COVID Test Service,0,14.48,0.0,3,3,3.8,Yes,No,
2021-12-13,Adult Productive Cough Syrup,32,6.82,218.24,46,22,0.7,No,No,
2021-12-13,Adult Dry Cough Syrup,18,7.24,130.32,24,9,1.6,No,No,
2021-12-13,Children's Productive Cough Syrup,16,5.71,91.36,24,10,1.3,No,No,
2021-12-13,Children's Dry Cough Syrup,15,6.04,90.6,22,10,1.8,No,No,
2021-12-13,Cough Lozenges,43,3.24,139.32,65,28,0.9,No,No,
2021-12-13,Antibiotic Prescriptions,20,8.32,166.4,30,11,1.6,No,No,
